age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,previous,poutcome,y
35,management,single,tertiary,no,2988,yes,no,cellular,25,5,1,0,unknown,no
43,blue-collar,divorced,primary,no,-97,yes,yes,cellular,31,7,4,0,unknown,no
26,unemployed,single,secondary,no,622,no,no,cellular,28,1,2,0,unknown,yes
32,blue-collar,married,secondary,no,2089,yes,no,cellular,14,11,1,0,unknown,yes
41,blue-collar,married,primary,no,2067,yes,no,cellular,15,5,7,0,unknown,no
37,technician,divorced,secondary,no,79,no,no,cellular,21,7,1,0,unknown,no
37,self-employed,married,secondary,no,215,yes,no,unknown,6,6,1,0,unknown,no
38,services,single,secondary,no,2253,yes,no,cellular,13,5,3,0,unknown,yes
52,management,married,tertiary,no,1339,yes,no,cellular,22,8,5,0,unknown,no
23,services,single,tertiary,no,363,yes,no,unknown,30,5,18,0,unknown,no
40,technician,married,secondary,no,782,yes,no,unknown,14,5,2,0,unknown,no
35,admin.,married,secondary,no,8652,yes,no,unknown,24,6,6,0,unknown,no
32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,7,1,0,unknown,no
29,admin.,single,secondary,no,1448,no,no,cellular,10,3,1,7,other,no
46,admin.,married,primary,no,276,yes,yes,unknown,6,5,2,0,unknown,no
34,management,single,tertiary,no,1,no,no,cellular,19,11,1,0,unknown,no
26,admin.,single,secondary,no,3529,no,yes,cellular,7,9,2,0,unknown,no
31,blue-collar,single,tertiary,no,2197,yes,no,unknown,23,5,3,0,unknown,no
29,services,married,secondary,no,11417,yes,no,unknown,28,5,2,0,unknown,no
28,self-employed,single,tertiary,no,442,no,no,cellular,19,6,3,3,other,yes
39,management,married,tertiary,no,12,yes,no,unknown,23,5,1,0,unknown,no
34,blue-collar,married,primary,no,79,yes,no,cellular,14,5,2,0,unknown,no
41,blue-collar,married,secondary,no,121,yes,no,cellular,13,5,6,5,other,no
49,blue-collar,married,primary,no,474,yes,yes,telephone,9,2,3,1,failure,no
33,technician,single,tertiary,no,696,no,yes,cellular,5,2,1,8,failure,no
48,blue-collar,married,primary,no,199,no,no,telephone,18,8,2,0,unknown,no
47,management,married,unknown,no,150,no,no,unknown,9,6,1,0,unknown,no
27,student,single,tertiary,no,5291,no,no,cellular,12,11,2,2,failure,yes
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,5,2,0,unknown,no
34,technician,married,secondary,no,1641,yes,no,cellular,17,4,1,0,unknown,no
35,management,single,tertiary,no,1350,yes,no,cellular,16,4,1,1,failure,no
28,student,single,secondary,no,153,no,no,cellular,23,7,2,0,unknown,yes
27,admin.,single,secondary,no,-145,yes,no,telephone,15,5,8,0,unknown,no
55,housemaid,divorced,primary,no,976,no,no,cellular,28,6,1,3,other,yes
34,blue-collar,married,secondary,no,8309,yes,yes,cellular,19,11,1,0,unknown,no
42,self-employed,married,secondary,no,5564,no,no,cellular,17,11,2,0,unknown,no
27,services,single,secondary,no,3354,yes,no,cellular,14,5,5,0,unknown,no
32,technician,married,secondary,no,84,no,yes,cellular,29,7,3,0,unknown,no
43,management,married,secondary,no,17555,no,no,cellular,26,8,14,0,unknown,no
48,housemaid,married,primary,no,7195,no,no,cellular,21,11,2,0,unknown,yes
41,blue-collar,married,secondary,no,780,yes,no,cellular,15,5,3,0,unknown,no
35,management,married,tertiary,no,1100,no,yes,cellular,29,1,2,0,unknown,no
54,unknown,married,secondary,no,1157,no,no,cellular,26,5,2,0,unknown,no
32,admin.,single,secondary,no,92,yes,no,cellular,18,5,1,2,failure,no
34,technician,married,tertiary,no,1539,yes,no,cellular,15,6,1,1,other,yes
34,management,married,secondary,no,15,no,no,cellular,25,8,7,0,unknown,no
26,blue-collar,married,secondary,no,115,yes,no,unknown,4,7,3,0,unknown,no
42,management,married,secondary,no,2416,yes,no,unknown,20,5,4,0,unknown,no
33,management,married,tertiary,no,1064,yes,no,cellular,13,5,1,0,unknown,yes
40,technician,married,secondary,no,2715,yes,no,unknown,29,5,2,0,unknown,no
26,management,married,tertiary,no,265,no,no,cellular,30,1,2,0,unknown,no
40,technician,married,secondary,no,4441,yes,no,cellular,20,11,2,2,failure,no
39,technician,married,tertiary,no,794,no,no,telephone,2,2,1,0,unknown,no
50,technician,married,tertiary,no,3337,yes,yes,telephone,31,7,14,0,unknown,no
50,management,married,tertiary,no,85,no,yes,cellular,1,6,1,0,unknown,no
48,management,married,primary,no,606,no,no,cellular,5,3,6,0,unknown,no
60,admin.,married,secondary,no,3043,no,no,cellular,19,8,3,0,unknown,no
47,management,divorced,tertiary,no,1149,no,yes,cellular,15,7,2,0,unknown,no
60,unemployed,divorced,secondary,no,385,yes,no,cellular,4,2,1,0,unknown,no
52,technician,married,secondary,no,1781,yes,no,unknown,19,5,2,0,unknown,no
33,blue-collar,single,secondary,no,-320,no,no,cellular,18,5,2,0,unknown,no
44,blue-collar,married,primary,no,-11,yes,no,unknown,9,5,1,0,unknown,no
42,management,married,primary,no,-679,yes,yes,cellular,6,5,1,2,failure,no
33,blue-collar,married,secondary,no,661,yes,no,cellular,18,7,1,0,unknown,yes
57,management,married,tertiary,no,0,no,no,cellular,19,8,4,0,unknown,no
28,management,single,tertiary,no,1027,yes,no,cellular,14,5,1,0,unknown,no
40,technician,married,secondary,no,93,yes,no,unknown,13,5,2,0,unknown,no
53,technician,divorced,unknown,no,629,yes,no,cellular,8,5,1,0,unknown,no
43,management,single,tertiary,no,1696,yes,no,cellular,26,8,1,3,failure,yes
35,services,married,secondary,no,0,yes,no,cellular,18,5,2,0,unknown,no
46,blue-collar,divorced,primary,no,452,yes,no,unknown,9,5,4,0,unknown,no
45,management,married,tertiary,no,6945,no,no,cellular,5,8,5,3,failure,no
23,blue-collar,married,primary,no,1158,yes,no,cellular,16,4,1,0,unknown,no
34,technician,married,secondary,no,1,yes,no,cellular,19,11,1,0,unknown,no
34,blue-collar,single,secondary,no,3723,yes,no,unknown,27,5,5,0,unknown,no
32,blue-collar,divorced,secondary,no,0,yes,no,unknown,2,6,2,0,unknown,no
38,blue-collar,married,primary,no,168,yes,yes,telephone,13,5,3,0,unknown,no
59,management,married,primary,no,2358,yes,no,cellular,17,4,1,0,unknown,no
40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,4,1,0,unknown,no
59,retired,married,unknown,no,1033,no,no,unknown,11,6,1,0,unknown,yes
29,management,married,tertiary,no,20,yes,no,cellular,12,5,1,0,unknown,no
53,services,married,secondary,no,4994,no,no,cellular,18,8,6,0,unknown,no
39,housemaid,married,primary,no,267,no,no,unknown,9,6,5,0,unknown,no
35,management,married,tertiary,no,106,no,yes,cellular,11,8,2,0,unknown,no
55,technician,married,secondary,yes,-308,no,no,cellular,2,2,1,0,unknown,yes
41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,7,5,0,unknown,yes
32,management,single,tertiary,no,347,yes,no,cellular,18,5,1,6,failure,no
34,blue-collar,married,secondary,no,1897,yes,yes,cellular,19,11,1,0,unknown,no
52,blue-collar,married,primary,no,230,yes,no,cellular,6,5,2,2,failure,no
53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,5,1,0,unknown,no
51,management,married,tertiary,no,-892,yes,yes,cellular,14,8,2,0,unknown,no
51,self-employed,divorced,primary,no,10924,no,no,cellular,6,5,2,0,unknown,no
34,services,married,secondary,no,0,yes,no,cellular,14,7,4,0,unknown,no
46,admin.,married,secondary,no,556,yes,yes,unknown,15,5,3,0,unknown,yes
40,self-employed,married,secondary,no,1516,yes,yes,unknown,23,5,1,0,unknown,no
47,management,married,tertiary,no,1890,no,no,cellular,8,7,1,0,unknown,no
39,self-employed,married,secondary,no,4722,yes,no,unknown,17,6,1,0,unknown,no
37,management,married,tertiary,no,347,yes,no,cellular,22,7,1,0,unknown,no
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,5,1,0,unknown,yes
41,self-employed,married,tertiary,no,6000,yes,no,cellular,18,11,1,0,unknown,no
60,blue-collar,married,secondary,no,322,yes,no,cellular,7,5,1,0,unknown,no
50,blue-collar,married,secondary,no,606,yes,no,unknown,14,5,2,0,unknown,no
50,admin.,married,primary,no,276,no,yes,unknown,17,6,6,0,unknown,no
48,blue-collar,married,secondary,no,149,yes,no,unknown,9,5,1,0,unknown,no
59,management,married,primary,no,1727,no,no,telephone,25,5,4,2,failure,yes
55,management,divorced,unknown,no,2,yes,no,unknown,19,5,1,0,unknown,no
57,unemployed,married,secondary,no,0,no,no,unknown,19,6,1,0,unknown,no
31,management,married,secondary,no,466,yes,no,cellular,14,5,1,0,unknown,no
30,services,single,tertiary,no,-477,no,yes,cellular,21,8,2,0,unknown,yes
46,blue-collar,married,primary,no,0,yes,no,unknown,12,5,9,0,unknown,no
32,management,single,tertiary,no,41,no,no,cellular,21,8,5,0,unknown,yes
34,management,married,secondary,no,857,yes,no,cellular,22,8,6,0,unknown,no
29,services,married,secondary,no,308,yes,no,unknown,28,5,1,0,unknown,no
31,management,married,tertiary,no,395,yes,no,cellular,9,2,3,0,unknown,no
31,services,single,secondary,no,11386,yes,no,cellular,20,11,1,0,unknown,no
35,blue-collar,married,primary,no,0,yes,no,cellular,24,7,6,0,unknown,no
36,technician,single,secondary,no,1855,yes,no,cellular,4,2,1,1,failure,no
49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,5,7,1,failure,no
36,admin.,single,secondary,no,47,no,yes,cellular,9,7,6,0,unknown,no
32,admin.,single,secondary,no,2817,yes,no,cellular,21,11,1,0,unknown,no
31,management,married,tertiary,no,1224,yes,yes,cellular,24,7,2,0,unknown,yes
44,unemployed,married,secondary,no,304,yes,no,unknown,12,5,2,0,unknown,no
40,management,married,tertiary,no,194,no,yes,cellular,29,8,2,0,unknown,no
45,admin.,married,secondary,no,0,no,no,cellular,19,8,10,0,unknown,no
38,technician,single,tertiary,no,221,no,no,cellular,20,8,3,0,unknown,no
32,management,single,tertiary,no,28,no,no,cellular,8,8,2,0,unknown,no
56,admin.,divorced,primary,no,0,no,yes,cellular,10,7,1,0,unknown,no
43,technician,married,secondary,no,0,yes,yes,cellular,4,2,8,5,failure,no
49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,11,2,0,unknown,no
34,admin.,single,secondary,no,6979,yes,no,cellular,15,5,5,0,unknown,no
53,retired,married,secondary,no,1278,yes,no,telephone,15,7,3,0,unknown,no
36,management,married,secondary,no,1825,yes,no,cellular,14,5,1,1,failure,no
39,management,married,tertiary,no,562,no,no,cellular,13,9,2,0,unknown,no
53,blue-collar,married,secondary,no,427,no,yes,cellular,14,8,4,0,unknown,no
51,entrepreneur,married,tertiary,no,5403,no,no,unknown,6,6,1,0,unknown,no
46,management,single,tertiary,no,46,no,yes,cellular,17,11,1,1,failure,no
28,blue-collar,single,secondary,no,43,no,no,unknown,19,5,1,0,unknown,no
38,management,married,tertiary,no,126,yes,no,unknown,21,5,2,0,unknown,no
26,blue-collar,married,secondary,no,128,no,no,unknown,4,7,1,0,unknown,no
39,technician,married,tertiary,no,1161,yes,no,cellular,9,4,1,1,failure,no
33,admin.,married,tertiary,no,69,no,yes,cellular,4,5,2,0,unknown,no
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,7,1,0,unknown,yes
39,management,married,secondary,no,1072,yes,no,unknown,27,5,2,0,unknown,no
41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,11,1,0,unknown,yes
53,technician,married,tertiary,no,431,yes,no,unknown,11,6,1,0,unknown,no
73,retired,married,secondary,no,19,no,no,cellular,5,11,2,0,unknown,no
48,technician,married,tertiary,no,9207,no,no,cellular,18,8,3,0,unknown,no
37,management,single,tertiary,no,509,yes,no,cellular,6,5,1,0,unknown,no
48,technician,married,secondary,no,454,yes,no,cellular,10,7,1,0,unknown,no
38,blue-collar,married,secondary,no,1663,yes,no,cellular,13,4,3,1,failure,no
33,admin.,single,secondary,no,894,no,no,cellular,5,2,2,0,unknown,no
48,management,married,secondary,no,2294,yes,no,unknown,26,5,11,0,unknown,no
29,admin.,single,secondary,no,428,yes,yes,cellular,7,5,1,2,failure,no
45,technician,married,secondary,no,88,no,no,cellular,29,8,2,0,unknown,no
30,management,single,tertiary,no,424,no,no,cellular,16,4,4,0,unknown,yes
33,management,single,tertiary,no,1240,yes,no,cellular,4,2,2,1,other,no
53,blue-collar,single,unknown,no,0,no,no,unknown,12,5,7,0,unknown,no
35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,5,1,0,unknown,no
27,blue-collar,married,secondary,no,2171,yes,no,cellular,16,4,1,1,other,no
35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,11,2,0,unknown,no
46,blue-collar,married,primary,no,67,no,no,unknown,24,6,1,0,unknown,no
42,management,single,secondary,no,9720,no,no,cellular,5,8,2,0,unknown,no
37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,5,2,0,unknown,no
55,blue-collar,married,primary,no,145,no,no,telephone,2,2,3,2,other,no
54,services,married,unknown,no,386,no,yes,cellular,19,11,1,1,success,no
50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,7,17,0,unknown,yes
26,admin.,single,secondary,no,609,no,no,telephone,28,1,1,0,unknown,no
35,technician,married,secondary,no,2789,yes,no,cellular,4,9,2,1,failure,no
33,blue-collar,married,primary,no,191,yes,no,unknown,9,5,2,0,unknown,no
49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,11,1,2,other,no
59,technician,married,secondary,no,2308,no,no,cellular,30,4,1,1,other,yes
36,blue-collar,single,tertiary,no,1830,no,no,cellular,14,10,1,11,failure,no
44,management,single,tertiary,no,5063,no,no,cellular,27,10,2,0,unknown,yes
37,technician,single,secondary,yes,375,no,no,unknown,9,6,2,0,unknown,no
47,housemaid,single,tertiary,no,3232,no,no,telephone,6,10,1,3,failure,no
60,technician,single,tertiary,no,2934,no,no,cellular,8,8,2,0,unknown,no
41,technician,married,tertiary,no,13,no,no,unknown,5,6,2,0,unknown,no
63,retired,married,primary,no,1084,no,no,cellular,14,10,1,1,success,no
42,management,married,tertiary,no,372,yes,no,cellular,3,8,2,0,unknown,yes
31,services,married,secondary,no,413,yes,no,unknown,13,5,1,0,unknown,no
43,admin.,married,secondary,no,264,yes,no,cellular,17,4,2,0,unknown,no
35,management,married,tertiary,no,93,no,no,cellular,4,5,2,1,other,no
53,management,married,tertiary,no,1343,no,no,cellular,5,8,4,0,unknown,no
37,blue-collar,married,primary,no,11,no,no,telephone,30,7,8,0,unknown,no
37,admin.,married,secondary,no,7,yes,no,cellular,27,5,7,1,other,no
55,blue-collar,married,primary,no,1649,yes,no,cellular,12,5,3,0,unknown,no
52,blue-collar,married,primary,no,1141,yes,no,cellular,12,5,5,0,unknown,no
35,blue-collar,married,primary,no,46,no,no,cellular,8,7,3,0,unknown,no
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,4,1,0,unknown,no
58,retired,married,secondary,no,413,no,no,cellular,27,8,5,0,unknown,no
38,management,single,tertiary,no,493,yes,no,cellular,11,5,1,7,failure,no
31,management,married,tertiary,no,1384,yes,no,cellular,30,1,2,3,other,no
37,management,single,tertiary,no,37,no,no,cellular,28,1,2,0,unknown,no
33,self-employed,married,tertiary,no,483,yes,no,cellular,3,2,2,0,unknown,no
34,technician,divorced,secondary,no,0,yes,yes,cellular,18,8,16,0,unknown,no
40,blue-collar,married,secondary,no,1100,yes,no,unknown,29,5,2,0,unknown,no
34,technician,married,secondary,no,351,yes,no,cellular,18,7,1,0,unknown,no
34,management,married,tertiary,no,2594,yes,no,cellular,21,11,3,0,unknown,no
50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7,5,8,2,other,no
32,services,married,secondary,no,180,yes,no,telephone,15,5,2,0,unknown,no
58,blue-collar,married,primary,no,23,yes,no,unknown,20,5,6,0,unknown,no
26,admin.,single,secondary,no,321,yes,no,cellular,22,7,7,0,unknown,no
41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,7,1,0,unknown,no
34,management,married,tertiary,no,606,no,no,cellular,20,4,1,0,unknown,yes
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,4,1,3,failure,yes
46,management,divorced,tertiary,no,225,yes,no,cellular,14,5,1,1,other,no
61,management,married,secondary,no,985,no,no,cellular,18,8,6,0,unknown,yes
62,retired,divorced,tertiary,no,0,no,no,cellular,13,11,2,0,unknown,yes
42,blue-collar,married,primary,no,792,yes,yes,cellular,19,11,2,12,other,no
55,entrepreneur,married,secondary,no,8104,no,no,cellular,6,2,2,0,unknown,no
39,services,married,secondary,no,1438,yes,no,unknown,20,5,2,0,unknown,no
56,management,single,secondary,no,237,yes,no,telephone,9,7,4,0,unknown,no
43,unemployed,single,unknown,no,3274,yes,no,cellular,22,5,1,1,failure,no
29,technician,married,tertiary,no,858,yes,no,cellular,12,6,7,1,failure,no
36,admin.,married,secondary,no,465,yes,no,unknown,20,5,1,0,unknown,no
35,self-employed,single,tertiary,no,44,no,no,cellular,7,9,2,2,other,no
30,blue-collar,single,secondary,no,6900,no,no,cellular,21,11,1,0,unknown,no
32,blue-collar,married,secondary,no,300,no,no,cellular,6,2,2,0,unknown,no
30,services,single,primary,no,79,yes,no,cellular,15,5,1,0,unknown,no
33,self-employed,single,tertiary,no,61,no,no,cellular,19,8,3,0,unknown,yes
45,self-employed,married,secondary,no,3098,yes,no,cellular,7,8,2,0,unknown,no
50,admin.,married,secondary,no,231,yes,no,cellular,21,11,2,0,unknown,no
47,unknown,married,unknown,no,677,no,no,cellular,7,8,1,4,success,no
46,admin.,married,secondary,no,0,yes,yes,cellular,20,4,2,2,failure,no
36,management,single,tertiary,no,613,no,no,cellular,7,8,2,0,unknown,no
30,admin.,single,tertiary,no,261,no,no,cellular,19,10,1,20,failure,no
31,technician,single,secondary,no,628,yes,no,unknown,12,5,2,0,unknown,no
25,technician,single,secondary,no,959,no,no,cellular,9,7,5,0,unknown,no
32,technician,married,secondary,no,782,yes,no,unknown,26,5,4,0,unknown,no
31,technician,single,secondary,no,35,no,yes,cellular,16,7,1,0,unknown,no
34,admin.,married,tertiary,no,899,yes,no,telephone,19,11,3,4,success,no
33,admin.,married,secondary,no,95,yes,no,cellular,30,4,1,0,unknown,yes
58,blue-collar,married,primary,no,0,yes,no,unknown,29,5,2,0,unknown,no
50,management,divorced,tertiary,no,201,yes,no,cellular,24,7,1,0,unknown,no
44,management,single,tertiary,no,1206,no,no,cellular,9,7,2,0,unknown,no
46,admin.,married,secondary,no,179,yes,no,cellular,29,1,4,1,other,no
56,self-employed,married,secondary,no,784,no,yes,cellular,30,7,2,0,unknown,no
30,management,single,tertiary,no,47,no,yes,cellular,31,7,17,0,unknown,no
66,retired,married,tertiary,no,1948,no,no,cellular,28,1,1,4,success,yes
33,blue-collar,single,primary,no,599,yes,no,unknown,21,5,1,0,unknown,no
36,admin.,married,secondary,no,0,yes,yes,cellular,9,2,2,0,unknown,no
50,services,married,secondary,no,254,yes,no,cellular,15,4,2,1,failure,no
27,services,single,secondary,no,261,yes,yes,cellular,18,5,1,0,unknown,no
37,admin.,married,tertiary,no,0,yes,no,cellular,21,7,1,0,unknown,no
39,self-employed,married,tertiary,no,1047,no,no,unknown,6,6,1,0,unknown,yes
25,student,married,tertiary,no,0,yes,no,cellular,9,7,1,0,unknown,no
83,retired,divorced,primary,no,1097,no,no,telephone,5,3,1,0,unknown,yes
40,technician,single,tertiary,no,445,yes,no,cellular,24,7,1,0,unknown,no
34,admin.,married,secondary,no,79,yes,no,unknown,23,5,1,0,unknown,no
47,technician,married,tertiary,no,2408,no,no,cellular,12,8,1,1,success,no
38,management,married,tertiary,no,76,yes,no,cellular,7,7,3,0,unknown,no
22,student,single,tertiary,no,691,no,no,cellular,19,8,1,0,unknown,yes
44,management,married,tertiary,no,795,no,no,cellular,28,8,24,0,unknown,no
40,services,married,secondary,no,771,yes,no,cellular,15,5,4,0,unknown,no
37,blue-collar,married,secondary,no,1053,no,no,unknown,16,6,3,0,unknown,no
50,blue-collar,married,primary,no,-1,no,no,cellular,19,8,2,0,unknown,no
52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,6,17,0,unknown,no
